rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass
44100,fir65-p16000-s21609,kaiser-g32,edge,AB,3.4294716283547524e-05,2.9689827633037248e-05,3.1317155724650363e-05,True,5.725892544746383e-08,True
44100,fir65-p16000-s21609,lagrange-g64,edge,AB,0.0006405199942842363,0.0006521252755795674,0.00048280206181856974,True,5.725892544746383e-08,True
44100,fir65-p16000-s21609,hann-g64,edge,AB,1.561073567175077e-05,1.4633777603756075e-05,1.301082563898575e-05,True,5.725892544746383e-08,True
44100,fir65-p16000-s21609,kaiser-g64,edge,AB,1.944417444674407e-05,1.4607771834862168e-05,1.7999090198562725e-05,True,5.725892544746383e-08,True
44100,fir65-p16000-s21609,kaiser-g16,overlap-reference,A1,4.976324367108528e-05,5.545882065614973e-05,4.796243840332064e-05,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,hann-g32,overlap-reference,A1,5.504317007005948e-06,7.388184885304468e-06,5.281922322825517e-06,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,kaiser-g32,overlap-reference,A1,2.123876812911235e-05,2.5072722954769424e-05,2.0578737640942626e-05,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,lagrange-g64,overlap-reference,A1,6.271279385061709e-06,9.881151742758997e-06,5.4929666220504535e-06,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,hann-g64,overlap-reference,A1,1.042448345233873e-06,1.289339443560073e-06,9.917003137066276e-07,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,kaiser-g64,overlap-reference,A1,1.7320660716871765e-05,1.897355786906089e-05,1.6827607005724127e-05,True,4.492413828910831e-10,True
44100,fir65-p16000-s21609,kaiser-g16,overlap-reference,B1,5.893898898405861e-05,5.944582300318104e-05,5.88709818735371e-05,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,hann-g32,overlap-reference,B1,4.32058077809639e-06,5.390040724585577e-06,4.315703716476313e-06,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,kaiser-g32,overlap-reference,B1,1.6807046303241443e-05,2.0347886528399367e-05,1.6772761970573793e-05,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,lagrange-g64,overlap-reference,B1,5.318154349405818e-06,1.2890494190574514e-05,4.8240896964296354e-06,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,hann-g64,overlap-reference,B1,1.2312968951304215e-06,1.1769650370167874e-06,1.2297989497988994e-06,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,kaiser-g64,overlap-reference,B1,1.8882796937521972e-05,1.626003227531511e-05,1.8877472920902745e-05,True,7.932983556602769e-10,True
44100,fir65-p16000-s21609,kaiser-g16,overlap-reference,AB,4.976325250749865e-05,5.545882113563059e-05,4.79624559540712e-05,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,hann-g32,overlap-reference,AB,5.504319166461532e-06,7.388184405853765e-06,5.281926893967884e-06,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,kaiser-g32,overlap-reference,AB,2.1238747929957577e-05,2.5072722474472568e-05,2.0578719958532467e-05,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,lagrange-g64,overlap-reference,AB,6.2705535090512925e-06,9.881152222805554e-06,5.492107206258393e-06,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,hann-g64,overlap-reference,AB,1.0424465759399572e-06,1.2893399200236924e-06,9.91699700079148e-07,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,kaiser-g64,overlap-reference,AB,1.732067316248958e-05,1.8973558345319333e-05,1.6827622378238383e-05,True,4.4925452635285975e-10,True
44100,fir65-p16000-s21609,kaiser-g16,sustained-edge,A1,0.00014466049034116048,8.698331106749e-05,0.00013163032853269284,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,hann-g32,sustained-edge,A1,5.639686528554935e-05,4.0413072383145614e-05,5.126904468809361e-05,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,kaiser-g32,sustained-edge,A1,2.9553963789510615e-05,2.4843447821609526e-05,2.829956102676464e-05,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,lagrange-g64,sustained-edge,A1,0.0003149637058276953,0.00023236339770043487,0.00027914287563943874,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,hann-g64,sustained-edge,A1,7.999417003740045e-06,5.445168214383581e-06,6.905047076844318e-06,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,kaiser-g64,sustained-edge,A1,1.5493103089783806e-05,1.1461544630704555e-05,1.4711034614692e-05,True,1.557765520460934e-08,True
44100,fir65-p16000-s21609,kaiser-g16,sustained-edge,B1,0.0005942260101436852,0.0003303994896374537,0.0005820655323104912,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,hann-g32,sustained-edge,B1,0.0002899148278080333,0.00017723279947135957,0.00028340103058201345,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,kaiser-g32,sustained-edge,B1,5.54655483243867e-05,3.654870468648066e-05,5.3956723219214825e-05,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,lagrange-g64,sustained-edge,B1,0.0019342208593876545,0.0011630164621711577,0.0017526321794744735,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,hann-g64,sustained-edge,B1,3.780746531123701e-05,2.344094124312061e-05,3.6683611324072345e-05,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,kaiser-g64,sustained-edge,B1,2.9813594948289762e-05,1.766604780519791e-05,2.8955038762675893e-05,True,9.365007409174051e-08,True
44100,fir65-p16000-s21609,kaiser-g16,sustained-edge,AB,0.00014465682914575241,8.698331261884644e-05,0.00013162652521711595,True,1.5577693438897325e-08,True
44100,fir65-p16000-s21609,hann-g32,sustained-edge,AB,5.6397134400748874e-05,4.0413070832719065e-05,5.126923004080867e-05,True,1.5577693438897325e-08,True
44100,fir65-p16000-s21609,kaiser-g32,sustained-edge,AB,2.9553964724545932e-05,2.4843446943014353e-05,2.8299569528454448e-05,True,1.5577693438897325e-08,True
44100,fir65-p16000-s21609,lagrange-g64,sustained-edge,AB,0.00031495702196541266,0.00023236339925479638,0.00027913635920314583,True,1.5577693438897325e-08,True
44100,fir65-p16000-s21609,hann-g64,sustained-edge,AB,7.999311597434272e-06,5.445166675960507e-06,6.904963620500237e-06,True,1.5577693438897325e-08,True
44100,fir65-p16000-s21609,kaiser-g64,sustained-edge,AB,1.549302332825632e-05,1.1461543752121135e-05,1.4710974586641601e-05,True,1.5577693438897325e-08,True
44100,fir129-p16000-s21609,kaiser-g16,reference,A1,4.491958352445581e-05,4.375289992453846e-05,4.4030697476542434e-05,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,hann-g32,reference,A1,1.1851109373576474e-05,1.557339457599325e-05,1.1060577898492026e-05,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,kaiser-g32,reference,A1,3.1857786747088535e-05,2.4333484422809492e-05,3.176492034037211e-05,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,lagrange-g64,reference,A1,3.725389328676007e-05,4.9311727418912475e-05,2.99313344861035e-05,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,hann-g64,reference,A1,1.5258837652743234e-06,1.9144505898749807e-06,1.3979850802609472e-06,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,kaiser-g64,reference,A1,1.4685336729946517e-05,1.4025560342466446e-05,1.4656544901206057e-05,True,6.809114734008164e-09,True
44100,fir129-p16000-s21609,kaiser-g16,reference,B1,5.889460469204962e-05,5.7236477919872695e-05,5.8828737009210144e-05,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,hann-g32,reference,B1,4.322319512902271e-06,5.444987384671952e-06,4.3175117027409455e-06,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,kaiser-g32,reference,B1,1.6806457085534568e-05,2.0390302337595267e-05,1.6772227445853995e-05,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,lagrange-g64,reference,B1,3.9327181657981416e-06,8.369188922701028e-06,3.5394853812463434e-06,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,hann-g64,reference,B1,1.2291708495454685e-06,1.0996498964076875e-06,1.2280581641670885e-06,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,kaiser-g64,reference,B1,1.8882315565075454e-05,1.6168630937016396e-05,1.8877020320511393e-05,True,7.8767169451856e-10,True
44100,fir129-p16000-s21609,kaiser-g16,reference,AB,4.496130111151612e-05,4.375290502868803e-05,4.407623535397029e-05,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,hann-g32,reference,AB,1.1837822701691418e-05,1.5573387526487904e-05,1.1048471024062504e-05,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,kaiser-g32,reference,AB,3.182806096353535e-05,2.4333489526859948e-05,3.173536453140133e-05,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,lagrange-g64,reference,AB,3.720625693695507e-05,4.9311720560649345e-05,2.9893457387730524e-05,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,hann-g64,reference,AB,1.5251826156936166e-06,1.914443325015532e-06,1.397570711190316e-06,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,kaiser-g64,reference,AB,1.4697727778195234e-05,1.4025565446464291e-05,1.4669012282038667e-05,True,6.809185575178661e-09,True
44100,fir129-p16000-s21609,kaiser-g16,edge,A1,0.00010940542353783234,7.951059057694731e-05,9.308908730702289e-05,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,hann-g32,edge,A1,0.00011991518972411502,0.00011952454654812042,0.00010282934935915185,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,kaiser-g32,edge,A1,3.411155139855271e-05,2.9769036938078334e-05,3.136094185143627e-05,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,lagrange-g64,edge,A1,0.0005759187496733877,0.0005288764697640583,0.0004329373716831812,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,hann-g64,edge,A1,1.5384305212626498e-05,1.5776017692391907e-05,1.3034292758586422e-05,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,kaiser-g64,edge,A1,1.882521613925043e-05,1.5072503800955517e-05,1.7689910398112755e-05,True,5.833518248040208e-08,True
44100,fir129-p16000-s21609,kaiser-g16,edge,B1,0.00033797697609151185,0.00015306588755253364,0.00033054699843864754,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,hann-g32,edge,B1,0.00030397119606273787,0.0001761431841296053,0.00029718415507911056,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,kaiser-g32,edge,B1,5.539942315013273e-05,3.705687028952373e-05,5.414038589976805e-05,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,lagrange-g64,edge,B1,0.0018087440870310932,0.0010788675855032458,0.0016313898735778112,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,hann-g64,edge,B1,3.791748110505272e-05,2.119016458575498e-05,3.6951312142411364e-05,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,kaiser-g64,edge,B1,2.8444495502229665e-05,1.6846063466189567e-05,2.7852095060988768e-05,True,9.633202114066154e-08,True
44100,fir129-p16000-s21609,kaiser-g16,edge,AB,0.00010940547680553276,7.951059370971197e-05,9.308914842273553e-05,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,hann-g32,edge,AB,0.00011991522669108015,0.00011952454970695144,0.0001028293948923078,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,kaiser-g32,edge,AB,3.411155088258125e-05,2.9769033759539593e-05,3.1360958073170316e-05,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,lagrange-g64,edge,AB,0.0005759190476667112,0.000528876472792141,0.00043293768400216295,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,hann-g64,edge,AB,1.5384304124620473e-05,1.5776020950116404e-05,1.303431586186443e-05,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,kaiser-g64,edge,AB,1.8825212425845408e-05,1.5072507067390755e-05,1.7689926559057127e-05,True,5.83351504970386e-08,True
44100,fir129-p16000-s21609,kaiser-g16,overlap-reference,A1,4.9694380503333725e-05,5.555396706896799e-05,4.7904627627365546e-05,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,hann-g32,overlap-reference,A1,5.507942683467586e-06,7.381639187806267e-06,5.285273266306613e-06,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,kaiser-g32,overlap-reference,A1,2.12385658697809e-05,2.5012315811503695e-05,2.0578642808224396e-05,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,lagrange-g64,overlap-reference,A1,4.787029658069034e-06,6.4159479191770025e-06,4.1695294748966865e-06,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,hann-g64,overlap-reference,A1,1.0395172039723712e-06,1.2506481640355777e-06,9.899168519753892e-07,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,kaiser-g64,overlap-reference,A1,1.7320408483551248e-05,1.898297352615783e-05,1.6827441695074176e-05,True,4.510881345548385e-10,True
44100,fir129-p16000-s21609,kaiser-g16,overlap-reference,B1,5.889460467494449e-05,5.723647704921743e-05,5.8828736993388185e-05,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,hann-g32,overlap-reference,B1,4.32231940617143e-06,5.444989048281859e-06,4.317511601390351e-06,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,kaiser-g32,overlap-reference,B1,1.6806457092586815e-05,2.0390301452155626e-05,1.6772227453003638e-05,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,lagrange-g64,overlap-reference,B1,3.932713722969277e-06,8.369176022550364e-06,3.5394814015265084e-06,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,hann-g64,overlap-reference,B1,1.2291708403905067e-06,1.0996495466628672e-06,1.2280581550112332e-06,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,kaiser-g64,overlap-reference,B1,1.88823155595268e-05,1.616863133719045e-05,1.887702031498298e-05,True,7.876709469901666e-10,True
44100,fir129-p16000-s21609,kaiser-g16,overlap-reference,AB,4.969443594868191e-05,5.555396670661542e-05,4.790469329073314e-05,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,hann-g32,overlap-reference,AB,5.507952338382901e-06,7.38163882547118e-06,5.285285314322196e-06,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,kaiser-g32,overlap-reference,AB,2.123854589726291e-05,2.5012316174361283e-05,2.0578625301028718e-05,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,lagrange-g64,overlap-reference,AB,4.787524588667265e-06,6.415947556521713e-06,4.169901877374633e-06,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,hann-g64,overlap-reference,AB,1.0395186305890991e-06,1.2506485235894012e-06,9.899190747266545e-07,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,kaiser-g64,overlap-reference,AB,1.7320421113158155e-05,1.898297388591892e-05,1.682745722251051e-05,True,4.5107820407157297e-10,True
44100,fir129-p16000-s21609,kaiser-g16,sustained-edge,A1,7.526254997657235e-05,4.68958127543703e-05,6.991972016395857e-05,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,hann-g32,sustained-edge,A1,5.827117767923013e-05,4.3146567060045624e-05,5.3105581606768125e-05,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,kaiser-g32,sustained-edge,A1,2.935037367076078e-05,2.4410454392127713e-05,2.8205237093386216e-05,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,lagrange-g64,sustained-edge,A1,0.00026197600735323675,0.00019175684463884125,0.00023294137323556815,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,hann-g64,sustained-edge,A1,7.492670305761312e-06,5.2439116476070045e-06,6.631760080538255e-06,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,kaiser-g64,sustained-edge,A1,1.5153022202461876e-05,1.1078960612930094e-05,1.451824276813457e-05,True,1.572858244081603e-08,True
44100,fir129-p16000-s21609,kaiser-g16,sustained-edge,B1,0.00033797697569137977,0.00015306588937735746,0.00033054699803932065,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,hann-g32,sustained-edge,B1,0.00030397119592363,0.00017614318636174846,0.000297184154945174,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,kaiser-g32,sustained-edge,B1,5.539942297455303e-05,3.7056870859089315e-05,5.4140385751240073e-05,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,lagrange-g64,sustained-edge,B1,0.0018087440851193447,0.0010788675988790146,0.0016313898717736839,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,hann-g64,sustained-edge,B1,3.791748099152335e-05,2.1190164787854015e-05,3.6951312047652054e-05,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,kaiser-g64,sustained-edge,B1,2.8444495343871807e-05,1.684606389220833e-05,2.7852094931448712e-05,True,9.633202095530767e-08,True
44100,fir129-p16000-s21609,kaiser-g16,sustained-edge,AB,7.526006684292813e-05,4.689581209061023e-05,6.99175834555885e-05,True,1.5728754433629805e-08,True
44100,fir129-p16000-s21609,hann-g32,sustained-edge,AB,5.8271816437540836e-05,4.314656823108254e-05,5.31061042872739e-05,True,1.5728754433629805e-08,True
44100,fir129-p16000-s21609,kaiser-g32,sustained-edge,AB,2.935042260264551e-05,2.441045505581413e-05,2.8205280973844728e-05,True,1.5728754433629805e-08,True
44100,fir129-p16000-s21609,lagrange-g64,sustained-edge,AB,0.0002619772507733896,0.00019175684581369866,0.00023294193384114535,True,1.5728754433629805e-08,True
44100,fir129-p16000-s21609,hann-g64,sustained-edge,AB,7.492690342609557e-06,5.243912815432796e-06,6.631784671017018e-06,True,1.5728754433629805e-08,True
44100,fir129-p16000-s21609,kaiser-g64,sustained-edge,AB,1.5152989372558013e-05,1.1078961276607664e-05,1.4518215717386654e-05,True,1.5728754433629805e-08,True
44100,iir-p18000-s19000,kaiser-g16,reference,A1,4.412764623865134e-05,3.786531803604562e-05,4.337434567027236e-05,True,4.913205559218328e-09,True
44100,iir-p18000-s19000,kaiser-g32,reference,A1,3.182021190405271e-05,2.5290345989448263e-05,3.173037413649777e-05,True,4.913205559218328e-09,True
44100,iir-p18000-s19000,hann-g64,reference,A1,1.3327190603119136e-06,1.2085366827590044e-06,1.2490593915185578e-06,True,4.913205559218328e-09,True
44100,iir-p18000-s19000,kaiser-g64,reference,A1,1.4665788922898258e-05,1.378591450955715e-05,1.4641463119413894e-05,True,4.913205559218328e-09,True
44100,iir-p18000-s19000,kaiser-g16,reference,B1,5.8890970023043884e-05,5.642615260023205e-05,5.8825980026727014e-05,True,3.075755938290157e-10,True
44100,iir-p18000-s19000,kaiser-g32,reference,B1,1.6808804641619307e-05,2.0101313975307738e-05,1.677489773763871e-05,True,3.075755938290157e-10,True
44100,iir-p18000-s19000,hann-g64,reference,B1,1.2269190058849536e-06,1.0991177219797018e-06,1.2261742475492408e-06,True,3.075755938290157e-10,True
44100,iir-p18000-s19000,kaiser-g64,reference,B1,1.888440799845753e-05,1.609471850382203e-05,1.8879081977773734e-05,True,3.075755938290157e-10,True
44100,iir-p18000-s19000,kaiser-g16,reference,AB,4.417217086672677e-05,3.786531803604562e-05,4.34223012554868e-05,True,4.9132055369597475e-09,True
