rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass,whole_chain_raw_nrms,whole_chain_raw_peak,raw_reference_convergence
44100,butter4-fc18000,kaiser-g16,edge,AB,0.0008151001371070258,0.0006033909821099403,0.0006812531329758375,True,4.264703967099738e-08,True,1.1531141324596024,1.4871783218584569,9.432558146874356e-06
44100,butter4-fc18000,kaiser-g16,overlap-reference,A1,5.016762049983897e-05,5.745144968704388e-05,4.828696667599715e-05,True,4.155523212580608e-10,True,0.06046220544898698,0.07414584696479383,2.779791658770868e-07
44100,butter4-fc18000,kaiser-g16,overlap-reference,B1,5.922670459035068e-05,6.374281251017303e-05,5.914419840497943e-05,True,7.412015863568875e-10,True,0.09135818503293633,0.1130978941203981,1.901185998491341e-07
44100,butter4-fc18000,kaiser-g16,overlap-reference,AB,5.016760533322166e-05,5.745144968747143e-05,4.8286943650685985e-05,True,4.1555232960869313e-10,True,0.06046268912531302,0.07414584868199582,2.778584832692206e-07
44100,butter4-fc18000,kaiser-g16,sustained-edge,A1,0.0003615430978949624,0.0002498605755758532,0.0003274867211855609,True,1.4066355925434379e-08,True,0.8662032804276969,0.4447843565429859,9.794512461887453e-06
44100,butter4-fc18000,kaiser-g16,sustained-edge,B1,0.0016392181417957496,0.000966267956443885,0.0016037868064896791,True,8.623004351168854e-08,True,1.571625854526247,1.4277808066086053,2.067375070599866e-05
44100,butter4-fc18000,kaiser-g16,sustained-edge,AB,0.0003615399840249294,0.00024986057557585615,0.0003274815226197198,True,1.4066357044348722e-08,True,0.8662037746893867,0.4447843583596476,9.793826788208503e-06
44100,butter4-fc20000,kaiser-g16,reference,A1,0.000661736306690981,0.0009349480750892758,0.0005795004181234995,True,8.785124888082383e-09,True,0.12817760899373482,0.21904613631340988,1.3154131588992905e-06
44100,butter4-fc20000,kaiser-g16,reference,B1,9.529391221012886e-05,0.00021730016883742575,9.371967348100928e-05,True,1.1898773242452095e-09,True,0.04538506841618959,0.05257967640715465,1.9011799702968472e-07
44100,butter4-fc20000,kaiser-g16,reference,AB,0.0006608984320063496,0.0009349480750892533,0.0005787837479031772,True,8.785124842961062e-09,True,0.12803270253701415,0.2190461010038942,1.3117818550992164e-06
44100,butter4-fc20000,kaiser-g16,edge,A1,0.008425833428743775,0.006576502674247361,0.0069903187234714205,True,6.452964391813936e-08,False,0.7486674859091451,0.9688978300736417,9.43373590737657e-06
44100,butter4-fc20000,kaiser-g16,edge,B1,0.014551163702817217,0.0075942036718445296,0.014233809764440001,True,1.133224724988372e-07,False,1.1871248941452743,1.113869209581533,2.067375221104483e-05
44100,butter4-fc20000,kaiser-g16,edge,AB,0.008425834510325568,0.006576502674247361,0.006990318721625895,True,6.452964391813936e-08,False,0.748667562465225,0.9688978296860549,9.432558146874356e-06
44100,butter4-fc20000,kaiser-g16,overlap-reference,A1,9.620900734642662e-05,0.00018381891590077038,8.714460376122276e-05,True,6.9469003422277e-10,True,0.030376012645501743,0.03310464623217666,2.779791658770868e-07
44100,butter4-fc20000,kaiser-g16,overlap-reference,B1,9.529394835799521e-05,0.00021730030364148462,9.371970885734019e-05,True,1.1898758430154978e-09,True,0.04538506830912523,0.05257967778418229,1.901185998491341e-07
44100,butter4-fc20000,kaiser-g16,overlap-reference,AB,9.621536863320085e-05,0.00018381891590077038,8.71492667957973e-05,True,6.946901409256459e-10,True,0.03037622845100305,0.033104644686420374,2.778584832692206e-07
44100,butter4-fc20000,kaiser-g16,sustained-edge,A1,0.003978983902417638,0.00272957996723272,0.0035755013480909107,True,1.9709160715241588e-08,True,0.4964450166412918,0.32234457963438873,9.794512461887453e-06
44100,butter4-fc20000,kaiser-g16,sustained-edge,B1,0.014551163439335399,0.007594203265484047,0.01423380950617764,True,1.1332247200779107e-07,False,1.1871248928708988,1.1138692196462427,2.067375070599866e-05
44100,butter4-fc20000,kaiser-g16,sustained-edge,AB,0.003979009310166846,0.00272957996723272,0.0035755068561430393,True,1.9709008495131525e-08,True,0.4964448357142016,0.3223445735319476,9.793826788208503e-06
44100,butter4-fc20000,hann-g32,reference,A1,3.036572421470328e-05,4.154570183668073e-05,2.718402491958543e-05,True,8.785124888082383e-09,True,0.12824120563388924,0.2199046895818918,1.3154131588992905e-06
44100,butter4-fc20000,hann-g32,reference,B1,5.374319153812621e-06,9.398491092857344e-06,5.327057175000198e-06,True,1.1898773242452095e-09,True,0.04538855559159894,0.05252375072330159,1.9011799702968472e-07
44100,butter4-fc20000,hann-g32,reference,AB,3.03276917741115e-05,4.1545701836674995e-05,2.7150398775783332e-05,True,8.785124842961062e-09,True,0.1280962098524417,0.21990465425284697,1.3117818550992164e-06
44100,butter4-fc20000,hann-g32,edge,A1,0.0003401797405492132,0.00021737478295183807,0.00028699752359132496,True,6.452964391813936e-08,True,0.7512280734845199,0.972883429766263,9.43373590737657e-06
44100,butter4-fc20000,hann-g32,edge,B1,0.0006426430999665381,0.0003574911374173483,0.0006296748813546246,True,1.133224724988372e-07,True,1.1913819640878989,1.119105219630405,2.067375221104483e-05
44100,butter4-fc20000,hann-g32,edge,AB,0.0003401797971326059,0.00021737478295183598,0.0002869972628749644,True,6.452964391813936e-08,True,0.7512281503325999,0.9728834294322747,9.432558146874356e-06
44100,butter4-fc20000,hann-g32,overlap-reference,A1,6.521931422090279e-06,1.0171661286230474e-05,6.13498024541216e-06,True,6.9469003422277e-10,True,0.03037348609567201,0.0330345729824456,2.779791658770868e-07
44100,butter4-fc20000,hann-g32,overlap-reference,B1,5.374321947910193e-06,9.398489309550074e-06,5.327059877179206e-06,True,1.1898758430154978e-09,True,0.04538855549028986,0.05252375217065645,1.901185998491341e-07
44100,butter4-fc20000,hann-g32,overlap-reference,AB,6.5220717875891e-06,1.0171661286337177e-05,6.1350735934051775e-06,True,6.946901409256459e-10,True,0.03037370087029419,0.0330345714365773,2.778584832692206e-07
44100,butter4-fc20000,hann-g32,sustained-edge,A1,0.00017069567950823823,8.984397935494485e-05,0.0001541976797694118,True,1.9709160715241588e-08,True,0.4972253626015452,0.3237480487484734,9.794512461887453e-06
44100,butter4-fc20000,hann-g32,sustained-edge,B1,0.0006426430879321241,0.0003574911199473852,0.000629674869570478,True,1.1332247200779107e-07,True,1.191381962656833,1.1191052296088777,2.067375070599866e-05
44100,butter4-fc20000,hann-g32,sustained-edge,AB,0.00017069528555748725,8.984397935495292e-05,0.00015419667684821097,True,1.9709008495131525e-08,True,0.4972251614612392,0.32374804264194,9.793826788208503e-06
44100,butter4-fc20000,kaiser-g32,reference,A1,4.997961891730998e-05,4.85818280470672e-05,4.654270681196387e-05,True,8.785124888082383e-09,True,0.1282438125121358,0.21987235709926078,1.3154131588992905e-06
44100,butter4-fc20000,kaiser-g32,reference,B1,1.738086018959478e-05,2.6910170060922604e-05,1.7319784211234302e-05,True,1.1898773242452095e-09,True,0.04538991594881951,0.0525412679340163,1.9011799702968472e-07
44100,butter4-fc20000,kaiser-g32,reference,AB,4.992281475085578e-05,4.85818280470672e-05,4.649067362047744e-05,True,8.785124842961062e-09,True,0.1280988141838722,0.2198723217709514,1.3117818550992164e-06
44100,butter4-fc20000,kaiser-g32,edge,A1,0.00022999041693548197,0.00014019606959832288,0.00019767228279820863,True,6.452964391813936e-08,True,0.7513075586640658,0.9730151255755886,9.43373590737657e-06
44100,butter4-fc20000,kaiser-g32,edge,B1,0.0004598524613216814,0.00024749906438267653,0.000447928861199103,True,1.133224724988372e-07,True,1.1915158197371982,1.1191208682889076,2.067375221104483e-05
44100,butter4-fc20000,kaiser-g32,edge,AB,0.00022999046157887645,0.00014019606959832288,0.00019767089935560225,True,6.452964391813936e-08,True,0.751307635521573,0.9730151252433712,9.432558146874356e-06
44100,butter4-fc20000,kaiser-g32,overlap-reference,A1,2.175598818561501e-05,2.691343196311154e-05,2.0995157114831516e-05,True,6.9469003422277e-10,True,0.030371345499206025,0.033025201824843003,2.779791658770868e-07
44100,butter4-fc20000,kaiser-g32,overlap-reference,B1,1.738085879855238e-05,2.6910165322996183e-05,1.731978285830687e-05,True,1.1898758430154978e-09,True,0.045389915847966665,0.05254126938045969,1.901185998491341e-07
44100,butter4-fc20000,kaiser-g32,overlap-reference,AB,2.1756289444253233e-05,2.691343196321824e-05,2.0995368826568714e-05,True,6.946901409256459e-10,True,0.030371560305257297,0.03302520027895973,2.778584832692206e-07
44100,butter4-fc20000,kaiser-g32,sustained-edge,A1,0.00018042254457509226,6.966640834100357e-05,0.00015663327428234292,True,1.9709160715241588e-08,True,0.4972404625459224,0.3237749186811214,9.794512461887453e-06
44100,butter4-fc20000,kaiser-g32,sustained-edge,B1,0.0004598524363975058,0.0002474990426386306,0.0004479288369220116,True,1.1332247200779107e-07,True,1.1915158182993544,1.1191208782770172,2.067375070599866e-05
44100,butter4-fc20000,kaiser-g32,sustained-edge,AB,0.00018043014415505734,6.966640834101968e-05,0.00015664055766656326,True,1.9709008495131525e-08,True,0.4972402600451833,0.3237749125745097,9.793826788208503e-06
44100,butter6-fc18000,kaiser-g16,reference,A1,4.7018219275008174e-05,6.0986356981600254e-05,4.5708769618895e-05,True,7.096012503707587e-09,True,0.3496367903061538,0.4996750963777281,1.3154131588992905e-06
44100,butter6-fc18000,kaiser-g16,reference,B1,5.891614898810716e-05,5.913585054376104e-05,5.884946577810648e-05,True,6.108688877647837e-10,True,0.13490945802760787,0.16939940272083562,1.9011799702968472e-07
44100,butter6-fc18000,kaiser-g16,reference,AB,4.7052856565888425e-05,6.0986356981600254e-05,4.5748526381339425e-05,True,7.096012643666415e-09,True,0.3492521496114943,0.4996750546848536,1.3117818550992164e-06
44100,butter6-fc18000,kaiser-g16,edge,A1,0.00023798074416651367,0.00022191121722150772,0.00019855962275554926,True,4.819587005813547e-08,True,1.3457919285292523,1.508519860514587,9.43373590737657e-06
44100,butter6-fc18000,kaiser-g16,edge,B1,0.000494346062231019,0.0003880772885103858,0.00048452024722388205,True,8.32050155718978e-08,True,1.4809684241548078,1.517406072370532,2.067375221104483e-05
44100,butter6-fc18000,kaiser-g16,edge,AB,0.0002379807790785063,0.00022191121722150772,0.0001985596379171686,True,4.819587005813547e-08,True,1.3457919467498236,1.5085198673684794,9.432558146874356e-06
44100,butter6-fc18000,kaiser-g16,overlap-reference,A1,4.9709812912948485e-05,5.4945223669006856e-05,4.791213863740944e-05,True,4.220584710075944e-10,True,0.08841690973373524,0.11008013834882945,2.779791658770868e-07
44100,butter6-fc18000,kaiser-g16,overlap-reference,B1,5.891614902570814e-05,5.913585347453952e-05,5.8849465814590613e-05,True,6.108686804860277e-10,True,0.134909458086319,0.16939941001147088,1.901185998491341e-07
44100,butter6-fc18000,kaiser-g16,overlap-reference,AB,4.970985061841757e-05,5.494522366879307e-05,4.791218630994106e-05,True,4.2205848937968406e-10,True,0.08841761026464721,0.11008014012347275,2.778584832692206e-07
44100,butter6-fc18000,kaiser-g16,sustained-edge,A1,0.00011809089574108519,7.446498978935731e-05,0.00010841926572936487,True,1.4028744772280937e-08,True,1.1019604761169555,0.5103976526339232,9.794512461887453e-06
44100,butter6-fc18000,kaiser-g16,sustained-edge,B1,0.0004943460521429143,0.00038807728814648,0.0004845202373028279,True,8.320501563594754e-08,True,1.480968427509768,1.5174060699037022,2.067375070599866e-05
44100,butter6-fc18000,kaiser-g16,sustained-edge,AB,0.0001180888555956609,7.446498978935823e-05,0.00010841697001139502,True,1.4028720165824477e-08,True,1.1019612010282338,0.510397648229917,9.793826788208503e-06
44100,butter6-fc20000,kaiser-g16,reference,A1,0.0005340256681279101,0.0006967416059080366,0.00046840080728061454,True,9.42021491242623e-09,True,0.1847394711786942,0.33579887498437466,1.3154131588992905e-06
44100,butter6-fc20000,kaiser-g16,reference,B1,8.4434898781882e-05,0.00019381820668052134,8.339177295534162e-05,True,1.1443838404326683e-09,True,0.06701125780697621,0.07848180761100682,1.9011799702968472e-07
44100,butter6-fc20000,kaiser-g16,reference,AB,0.0005333524451819235,0.0006967416059080033,0.0004678215486650614,True,9.4202150454553e-09,True,0.1845321018027872,0.3357988370191295,1.3117818550992164e-06
44100,butter6-fc20000,kaiser-g16,edge,A1,0.0077801277851565,0.00580508669042927,0.006393159037764755,True,5.786122845277642e-08,False,0.9814398841951585,1.278249035026857,9.43373590737657e-06
44100,butter6-fc20000,kaiser-g16,edge,B1,0.013153281929657258,0.0076875492689016875,0.012898544765387562,True,1.1329858660943381e-07,False,1.5248642143691398,1.3961197469602054,2.067375221104483e-05
44100,butter6-fc20000,kaiser-g16,edge,AB,0.0077801287242124754,0.00580508669042927,0.0063931600253888665,True,5.7861239098153474e-08,False,0.9814399770409715,1.2782490387840684,9.432558146874356e-06
44100,butter6-fc20000,kaiser-g16,overlap-reference,A1,8.33453849736852e-05,0.00014279057234294363,7.619474020282218e-05,True,6.473433521981281e-10,True,0.044563936660086186,0.05135131456359073,2.779791658770868e-07
44100,butter6-fc20000,kaiser-g16,overlap-reference,B1,8.443495743010636e-05,0.00019381832515098245,8.339182999918563e-05,True,1.1443833403930284e-09,True,0.0670112576232881,0.07848181177018179,1.901185998491341e-07
44100,butter6-fc20000,kaiser-g16,overlap-reference,AB,8.33429625427955e-05,0.00014279057234273064,7.619146429319135e-05,True,6.47343245709142e-10,True,0.04456427407928823,0.05135131624435545,2.778584832692206e-07
44100,butter6-fc20000,kaiser-g16,sustained-edge,A1,0.003470905806258592,0.002678990698225947,0.0031494641233878024,True,1.9861296762617224e-08,True,0.6819222436473434,0.4145935346559894,9.794512461887453e-06
44100,butter6-fc20000,kaiser-g16,sustained-edge,B1,0.013153281647224546,0.007687549043173009,0.012898544487859109,True,1.1329858618756067e-07,False,1.5248642156891346,1.39611975927486,2.067375070599866e-05
44100,butter6-fc20000,kaiser-g16,sustained-edge,AB,0.0034708691805112554,0.0026789906982259467,0.003149427695560955,True,1.986109762132e-08,True,0.6819223548174365,0.41459352828456897,9.793826788208503e-06
44100,butter6-fc20000,hann-g32,reference,A1,2.319466329085581e-05,2.778262421806777e-05,2.0876508841840176e-05,True,9.42021491242623e-09,True,0.18474482074454665,0.3359661307602439,1.3154131588992905e-06
44100,butter6-fc20000,hann-g32,reference,B1,4.882750830149679e-06,6.272439336247641e-06,4.85680113070546e-06,True,1.1443838404326683e-09,True,0.06701204745284402,0.07857111580487215,1.9011799702968472e-07
44100,butter6-fc20000,hann-g32,reference,AB,2.3166002448500175e-05,2.7782624218070848e-05,2.0851048666922703e-05,True,9.4202150454553e-09,True,0.18453744428396163,0.3359660927911942,1.3117818550992164e-06
44100,butter6-fc20000,hann-g32,edge,A1,0.00031546796313319,0.00019102242013333443,0.0002634264178037186,True,5.786122845277642e-08,True,0.9818399396220528,1.27845774569328,9.43373590737657e-06
44100,butter6-fc20000,hann-g32,edge,B1,0.0005922060385984261,0.0003565994750217815,0.000581245841314583,True,1.1329858660943381e-07,True,1.526006346387653,1.3954688607951327,2.067375221104483e-05
44100,butter6-fc20000,hann-g32,edge,AB,0.00031546801485246703,0.00019102242013333443,0.0002634264463147292,True,5.7861239098153474e-08,True,0.9818400326128439,1.2784577494532978,9.432558146874356e-06
44100,butter6-fc20000,hann-g32,overlap-reference,A1,6.060258456859236e-06,8.130520958738244e-06,5.748624264286363e-06,True,6.473433521981281e-10,True,0.04455725463155126,0.05139638785861111,2.779791658770868e-07
44100,butter6-fc20000,hann-g32,overlap-reference,B1,4.882752572442675e-06,6.27244464331985e-06,4.856802823007881e-06,True,1.1443833403930284e-09,True,0.06701204727102998,0.07857111998621134,1.901185998491341e-07
44100,butter6-fc20000,hann-g32,overlap-reference,AB,6.0601545608127115e-06,8.130520958738244e-06,5.748523275987541e-06,True,6.47343245709142e-10,True,0.04455759080959999,0.051396389539447876,2.778584832692206e-07
44100,butter6-fc20000,hann-g32,sustained-edge,A1,0.00014403591722474853,8.803867399116473e-05,0.00013182336271149142,True,1.9861296762617224e-08,True,0.6821575372492964,0.41469867416186756,9.794512461887453e-06
44100,butter6-fc20000,hann-g32,sustained-edge,B1,0.0005922060297313947,0.000356599471394427,0.0005812458325720629,True,1.1329858618756067e-07,True,1.5260063476348467,1.3954688730189162,2.067375070599866e-05
44100,butter6-fc20000,hann-g32,sustained-edge,AB,0.00014403276041053884,8.803867399117296e-05,0.000131823533377028,True,1.986109762132e-08,True,0.6821576246221526,0.41469866779014053,9.793826788208503e-06
44100,butter6-fc20000,kaiser-g32,reference,A1,3.3662126549268044e-05,2.9833674717157014e-05,3.319584842665602e-05,True,9.42021491242623e-09,True,0.18474739926602435,0.33598404836013446,1.3154131588992905e-06
44100,butter6-fc20000,kaiser-g32,reference,B1,1.685324969136481e-05,2.2046579795050202e-05,1.6817134527426557e-05,True,1.1443838404326683e-09,True,0.06701361625550256,0.07857896265576123,1.9011799702968472e-07
44100,butter6-fc20000,kaiser-g32,reference,AB,3.3629516687584895e-05,2.9833674717157014e-05,3.316401617037243e-05,True,9.4202150454553e-09,True,0.18454002050538681,0.3359840103906772,1.3117818550992164e-06
44100,butter6-fc20000,kaiser-g32,edge,A1,7.199139267332529e-05,4.6351187086166495e-05,6.303195172379599e-05,True,5.786122845277642e-08,True,0.9818657264107773,1.2786486696239574,9.43373590737657e-06
44100,butter6-fc20000,kaiser-g32,edge,B1,0.00013556470097112196,8.277300849797167e-05,0.00013247956200008453,True,1.1329858660943381e-07,True,1.5260902726954684,1.3957152152826844,2.067375221104483e-05
44100,butter6-fc20000,kaiser-g32,edge,AB,7.199140457857632e-05,4.6351187086166495e-05,6.303164620393558e-05,True,5.7861239098153474e-08,True,0.9818658194130572,1.278648673386543,9.432558146874356e-06
44100,butter6-fc20000,kaiser-g32,overlap-reference,A1,2.1277672709937173e-05,2.6235444586380326e-05,2.0609489451672655e-05,True,6.473433521981281e-10,True,0.04455526721451473,0.051380287769633014,2.779791658770868e-07
44100,butter6-fc20000,kaiser-g32,overlap-reference,B1,1.6853249538716296e-05,2.204658116758263e-05,1.6817134380631902e-05,True,1.1443833403930284e-09,True,0.06701361607394413,0.07857896684273492,1.901185998491341e-07
44100,butter6-fc20000,kaiser-g32,overlap-reference,AB,2.127768579813408e-05,2.6235444586380326e-05,2.0609494663422788e-05,True,6.47343245709142e-10,True,0.04455560347828944,0.05138028945044405,2.778584832692206e-07
44100,butter6-fc20000,kaiser-g32,sustained-edge,A1,5.8794602914164686e-05,3.5491030219806397e-05,5.267282292078998e-05,True,1.9861296762617224e-08,True,0.6821713497905251,0.41477217247872944,9.794512461887453e-06
44100,butter6-fc20000,kaiser-g32,sustained-edge,B1,0.00013556469777342223,8.277300472657006e-05,0.0001324795588891642,True,1.1329858618756067e-07,True,1.5260902739405113,1.3957152274994562,2.067375070599866e-05
44100,butter6-fc20000,kaiser-g32,sustained-edge,AB,5.87968788350522e-05,3.5491030219674564e-05,5.267485622286316e-05,True,1.986109762132e-08,True,0.6821714373173111,0.4147721661067881,9.793826788208503e-06
44100,bessel4-fc18000,kaiser-g16,reference,A1,0.00020082115721553216,0.00028510002329120874,0.00017740817994807588,True,7.271294865852637e-09,True,0.19784447336455477,0.3424208708148648,1.3154131588992905e-06
44100,bessel4-fc18000,kaiser-g16,reference,B1,6.289431704222593e-05,9.694110993741066e-05,6.262867388490708e-05,True,7.958087391355397e-10,True,0.07389929662394766,0.08778267524934795,1.9011799702968472e-07
44100,bessel4-fc18000,kaiser-g16,reference,AB,0.00020058576552001896,0.00028510002329120874,0.00017721022041866313,True,7.271294865852637e-09,True,0.19762442589803825,0.34242083269899165,1.3117818550992164e-06
44100,bessel4-fc18000,kaiser-g16,edge,A1,0.002816833401904348,0.0020324747778626344,0.0023467185029591685,True,4.117638777606089e-08,True,0.9425595015707862,1.2448818713115672,9.43373590737657e-06
44100,bessel4-fc18000,kaiser-g16,edge,B1,0.005771649238603054,0.0030384031563219205,0.005644177878068514,True,9.600922878384425e-08,True,1.3682658455701013,1.2764363129582241,2.067375221104483e-05
44100,bessel4-fc18000,kaiser-g16,edge,AB,0.002816833797228147,0.0020324747778626344,0.002346718528358204,True,4.117638777606089e-08,True,0.942559571512116,1.244881874620057,9.432558146874356e-06
44100,bessel4-fc18000,kaiser-g16,overlap-reference,A1,5.532584862724012e-05,8.883566430184727e-05,5.250411871830294e-05,True,4.5084668719069895e-10,True,0.048803623064015415,0.05726933663767855,2.779791658770868e-07
44100,bessel4-fc18000,kaiser-g16,overlap-reference,B1,6.289432254895525e-05,9.694113312199049e-05,6.262867919820546e-05,True,7.958078777283287e-10,True,0.07389929652509925,0.08778267964984306,1.901185998491341e-07
44100,bessel4-fc18000,kaiser-g16,overlap-reference,AB,5.5326321969685076e-05,8.883566430184727e-05,5.2504321278320446e-05,True,4.508467405395849e-10,True,0.04880400931985801,0.05726933832790329,2.778584832692206e-07
44100,bessel4-fc18000,kaiser-g16,sustained-edge,A1,0.0012444003896661285,0.0008839068399943856,0.0011206371702264489,True,1.4140888175093964e-08,True,0.6864409369384732,0.3897766480032773,9.794512461887453e-06
44100,bessel4-fc18000,kaiser-g16,sustained-edge,B1,0.005771649119876068,0.0030384030606747455,0.005644177761690762,True,9.60092287038881e-08,True,1.3682658471391025,1.2764363267579888,2.067375070599866e-05
44100,bessel4-fc18000,kaiser-g16,sustained-edge,AB,0.0012444018251679854,0.0008839068399943856,0.0011206310160506725,True,1.4140878614670065e-08,True,0.6864413393786777,0.38977664170421794,9.793826788208503e-06
44100,bessel4-fc20000,kaiser-g16,reference,A1,0.0010551490990241541,0.0015669112807146265,0.0009125566670642149,True,8.945652963988492e-09,True,0.10367431957480289,0.1628539617769055,1.3154131588992905e-06
44100,bessel4-fc20000,kaiser-g16,reference,B1,0.0001338989741553523,0.00033663652860154943,0.00013068323201320084,True,1.2346336907203517e-09,True,0.03672388381905822,0.0442113096641982,1.9011799702968472e-07
44100,bessel4-fc20000,kaiser-g16,reference,AB,0.00105380504500649,0.0015669112807146265,0.0009114153315630412,True,8.945652986864795e-09,True,0.103557128750745,0.16285392774557156,1.3117818550992164e-06
44100,bessel4-fc20000,kaiser-g16,edge,A1,0.010320984176420965,0.008819716134374609,0.008589400696729643,True,6.079957165033703e-08,False,0.5989760739173225,0.759228292344753,9.43373590737657e-06
44100,bessel4-fc20000,kaiser-g16,edge,B1,0.019398665801991597,0.011399504941082151,0.01890454666852718,True,1.1302019555739839e-07,False,0.9381101875607037,0.8745663216893417,2.067375221104483e-05
44100,bessel4-fc20000,kaiser-g16,edge,AB,0.010320985737361356,0.008819716134374635,0.008589391092635588,True,6.079957165033703e-08,False,0.5989761334732231,0.759228289137531,9.432558146874356e-06
44100,bessel4-fc20000,kaiser-g16,overlap-reference,A1,0.00013980934477161728,0.0002652534339687376,0.00012390646184371146,True,7.189781582995478e-10,True,0.024581933863545933,0.028165911404572135,2.779791658770868e-07
44100,bessel4-fc20000,kaiser-g16,overlap-reference,B1,0.00013389892473206642,0.00033663658238517326,0.00013068318445240705,True,1.2346330579278057e-09,True,0.036723883751348115,0.04421131101243885,1.901185998491341e-07
44100,bessel4-fc20000,kaiser-g16,overlap-reference,AB,0.0001398409485408786,0.0002652534339689514,0.00012393293392187489,True,7.189781449360211e-10,True,0.02458212310363178,0.028165909850921236,2.778584832692206e-07
44100,bessel4-fc20000,kaiser-g16,sustained-edge,A1,0.005656480392990983,0.0033164768960460044,0.004960662573597046,True,1.922547798910199e-08,True,0.4001465215468928,0.255125745412858,9.794512461887453e-06
44100,bessel4-fc20000,kaiser-g16,sustained-edge,B1,0.019398665476159146,0.011399504321285444,0.018904546352723872,True,1.1302019513549518e-07,False,0.9381101857612165,0.8745663312919026,2.067375070599866e-05
44100,bessel4-fc20000,kaiser-g16,sustained-edge,AB,0.0056566532498593895,0.0033164768960460044,0.004960817957965312,True,1.9225443007237206e-08,True,0.4001465881765415,0.25512573950641343,9.793826788208503e-06
44100,bessel4-fc20000,hann-g32,reference,A1,7.34895753185454e-05,8.282644479378046e-05,6.46572995582182e-05,True,8.945652963988492e-09,True,0.10383422412859823,0.16356455844216797,1.3154131588992905e-06
44100,bessel4-fc20000,hann-g32,reference,B1,9.429051928301925e-06,1.659095508398215e-05,9.245545687404158e-06,True,1.2346336907203517e-09,True,0.03673087071158223,0.044273435237448,1.9011799702968472e-07
44100,bessel4-fc20000,hann-g32,reference,AB,7.33959980573643e-05,8.282644479377363e-05,6.457502420442445e-05,True,8.945652986864795e-09,True,0.10371680708119381,0.16356452439467034,1.3117818550992164e-06
44100,bessel4-fc20000,hann-g32,edge,A1,0.0005647377037759028,0.0004216007834639079,0.00047861781826633883,True,6.079957165033703e-08,True,0.6028117726077631,0.7648493979914214,9.43373590737657e-06
44100,bessel4-fc20000,hann-g32,edge,B1,0.001151134619487419,0.0006827544820284114,0.001124241657051571,True,1.1302019555739839e-07,True,0.9440061311259711,0.881590395472887,2.067375221104483e-05
44100,bessel4-fc20000,hann-g32,edge,AB,0.0005647378101703089,0.0004216007834639079,0.0004786170068991124,True,6.079957165033703e-08,True,0.6028118324946217,0.7648493948597921,9.432558146874356e-06
44100,bessel4-fc20000,hann-g32,overlap-reference,A1,1.0548332808973976e-05,1.7037646323225652e-05,9.54467454807613e-06,True,7.189781582995478e-10,True,0.024584614899924757,0.028184985586343105,2.779791658770868e-07
44100,bessel4-fc20000,hann-g32,overlap-reference,B1,9.429068020142657e-06,1.659102358285656e-05,9.245561351629883e-06,True,1.2346330579278057e-09,True,0.03673087064219114,0.044273436718349386,1.901185998491341e-07
44100,bessel4-fc20000,hann-g32,overlap-reference,AB,1.0549428860079707e-05,1.7037646323225652e-05,9.545599572892192e-06,True,7.189781449360211e-10,True,0.02458480771077263,0.028184984032722696,2.778584832692206e-07
44100,bessel4-fc20000,hann-g32,sustained-edge,A1,0.0003633332823938207,0.00016323604769950112,0.0003177991767235509,True,1.922547798910199e-08,True,0.4013335489332074,0.2566250774538,9.794512461887453e-06
44100,bessel4-fc20000,hann-g32,sustained-edge,B1,0.0011511345619377215,0.0006827544264112447,0.001124241600910121,True,1.1302019513549518e-07,True,0.9440061291675816,0.8815904051935229,2.067375070599866e-05
44100,bessel4-fc20000,hann-g32,sustained-edge,AB,0.00036334030354012243,0.00016323604769950112,0.0003178058924487161,True,1.9225443007237206e-08,True,0.40133366060995274,0.25662507154298364,9.793826788208503e-06
44100,bessel4-fc20000,kaiser-g32,reference,A1,0.0001381835762928499,0.00013722234906167252,0.00012200724327396219,True,8.945652963988492e-09,True,0.10382774767975418,0.16346738012283796,1.3154131588992905e-06
44100,bessel4-fc20000,kaiser-g32,reference,B1,2.2900317693607523e-05,4.5459191295811514e-05,2.2613012355210335e-05,True,1.2346336907203517e-09,True,0.036731769550159964,0.04429394058595335,1.9011799702968472e-07
44100,bessel4-fc20000,kaiser-g32,reference,AB,0.00013800959108765877,0.00013722234906167252,0.00012185241923781623,True,8.945652986864795e-09,True,0.1037103408750966,0.1634673460775508,1.3117818550992164e-06
44100,bessel4-fc20000,kaiser-g32,edge,A1,0.000837270130999918,0.0005354685173770864,0.0007108461074854215,True,6.079957165033703e-08,True,0.6028471042199414,0.7645408512353667,9.43373590737657e-06
44100,bessel4-fc20000,kaiser-g32,edge,B1,0.0017684816313828823,0.0009004622428088021,0.0017232499080473208,True,1.1302019555739839e-07,True,0.944004176612478,0.8810037612192492,2.067375221104483e-05
44100,bessel4-fc20000,kaiser-g32,edge,AB,0.0008372703040630632,0.0005354685173771126,0.0007108429539010568,True,6.079957165033703e-08,True,0.6028471640980645,0.7645408480995882,9.432558146874356e-06
44100,bessel4-fc20000,kaiser-g32,overlap-reference,A1,2.6910690670840942e-05,4.5246598361806575e-05,2.519439642939273e-05,True,7.189781582995478e-10,True,0.024581797498961444,0.02817837426654722,2.779791658770868e-07
